index,movieId,title,genres,year
28558,131828,doug benson: doug dynasty,comedy,2014
28559,131830,samba,comedy drama,2014
28561,131834,the sound of music live,children drama,2013
28563,131838,an afghan love story,(no genres listed),2013
28565,131842,cut bank,thriller,2014
28566,131844,les mauvaises têtes,(no genres listed),2013
28569,131850,killing jesus,drama,2015
28580,131920,the road within,comedy drama,2014
28589,131980,"guten tag, ramón",drama,2013
28595,132012,lemonade mouth,children,2011
28599,132036,copperhead,drama,2013
28602,132046,tomorrowland,adventure sci-fi,2015
28603,132048,dead girls,horror,2014
28607,132056,the forger,crime drama thriller,2014
28608,132058,viva la libertà,drama,2013
28609,132060,electricity,drama,2014
28611,132064,monsoon baby,drama,2014
28612,132066,luton,drama,2013
28613,132068,far from men,drama,2014
28614,132070,and the oscar goes to...,(no genres listed),2014
28615,132072,armi alive! (armi elää),drama,2015
28616,132074,no no: a dockumentary,documentary,2014
28617,132078,hiver rouge,thriller,2011
28618,132080,bleu catacombes,thriller,2014
28621,132086,pas d'inquiétude,drama,2014
28623,132100,graffiti wars,documentary,2011
28626,132112,good kill,thriller,2014
28629,132118,alex of venice,drama,2014
28631,132122,hungry hearts,drama,2014
28632,132128,faults,drama thriller,2015
28633,132130,cub,adventure horror,2014
28634,132132,swearnet: the movie,comedy,2014
28635,132134,15 years and one day,drama,2013
28636,132136,the barber,thriller,2015
28638,132140,good deeds,comedy drama romance,2012
28640,132144,black souls,crime drama,2014
28641,132146,the harvest,drama thriller,2013
28642,132148,pmmp – life is right here,documentary,2015
28644,132153,buzzard,comedy drama horror,2015
28645,132155,ape,(no genres listed),2012
28646,132157,paul blart: mall cop 2,action comedy crime,2015
28647,132159,the reconstruction of william zero,drama sci-fi thriller,2015
28649,132163,toxin,action horror sci-fi,2014
28650,132165,the elevator: three minutes can change your life,drama thriller,2013
28653,132171,the bitter buddha,(no genres listed),2013
28654,132173,adult beginners,comedy,2015
28655,132175,the invisible men,documentary drama,2012
28657,132180,parts per billion,sci-fi,2014
28658,132182,alléluia,drama thriller,2014
28660,132186,"it's me, hilary: the man who drew eloise",documentary,2015
28661,132190,the surrealist and his naughty hand,comedy drama,2013
28662,132192,anna karénina,drama romance,2013
28678,132270,muffin top: a love story,comedy romance,2014
28681,132280,"rico, oskar und die tieferschatten",adventure children comedy,2014
28683,132286,about a girl,comedy,2014
28688,132317,way beyond weight,documentary,2012
28692,132333,seve,documentary drama,2014
28693,132335,breathe,drama,2014
28694,132338,i am soldier,action thriller war,2014
28695,132340,the dead 2: india,horror,2013
28700,132352,spiders,horror sci-fi thriller,2013
28702,132356,survivor,action fantasy sci-fi,2014
28703,132358,n.h 10,crime drama mystery,2015
28706,132364,belka and strelka: moon adventures,adventure animation comedy,2013
28707,132366,the eternal zero,drama war,2013
28708,132368,exaella,action animation drama sci-fi,2011
28709,132372,rommel,action drama war,2012
28711,132377,outcast,action,2014
28713,132381,the admiral: roaring currents,action drama war,2014
28719,132402,tazza: the hidden card,crime drama,2014
28726,132418,the marine 4: moving target,action thriller,2015
28728,132422,da sweet blood of jesus,comedy romance thriller,2014
28729,132424,the longest ride,drama romance,2015
28730,132430,man from reno,crime mystery thriller,2014
28731,132432,five dances,drama romance,2013
28734,132442,beyond the reach,thriller,2014
28735,132444,nuntius,sci-fi,2014
28736,132446,atari: game over,documentary,2014
28737,132448,einstein,(no genres listed),2015
28738,132450,broken glass park,drama,2013
28740,132454,girltrash: all night long,comedy crime drama,2014
28742,132458,monkey kingdom,documentary,2015
28743,132460,beck - sjukhusmorden,crime mystery thriller,2015
28744,132462,sword of vengeance,action adventure drama,2014
28745,132464,jersey shore shark attack,action sci-fi,2012
28746,132468,ship of theseus,drama,2013
28748,132472,antarctica: a year on ice,adventure documentary,2013
28750,132476,indebted,drama thriller,2013
28752,132480,the age of adaline,drama romance,2015
28753,132482,gutshot straight,thriller,2014
28754,132484,lambert & stamp,documentary,2014
28755,132486,the liberator,drama,2013
28756,132488,lovesick,comedy romance,2014
28758,132492,sinatra: all or nothing at all,documentary,2015
28759,132494,the sheik,documentary,2014
28760,132496,danny collins,comedy drama,2015
28763,132520,bad hurt,drama,2015
28764,132522,"hey, boo: harper lee and 'to kill a mockingbird'",documentary,2011
28765,132524,halo: nightfall,action adventure sci-fi thriller,2014
28766,132526,i'm not jesus mommy,drama sci-fi thriller,2011
28769,132534,finding gaston,documentary,2014
28772,132547,a girl like her,drama,2015
28773,132549,grandma,(no genres listed),2015
28774,132551,mea culpa,action thriller,2014
28779,132561,bad boys,documentary,2014
28780,132563,october november,drama,2013
28783,132569,comedy central roast of justin bieber,comedy,2015
28785,132575,50 to 1,drama,2014
28787,132579,mardock scramble: the third exhaust,animation sci-fi,2012
28789,132586,the four year plan,documentary,2011
28790,132588,in the crosswind,war,2014
28791,132590,happy valley,documentary,2014
28792,132592,gmo omg,children documentary,2013
28793,132594,a royal night out,drama romance thriller,2015
28798,132608,barbecue,comedy,2014
28801,132614,dior and i,documentary,2014
28802,132616,the walking deceased,comedy sci-fi,2015
28803,132618,kite,action crime drama mystery thriller,2014
28804,132622,magic beyond words: the jk rowling story,(no genres listed),2011
28805,132624,the hacker wars,documentary,2014
28806,132626,peter pan live,adventure children,2014
28807,132628,pilot error,drama mystery,2014
28808,132630,tinker bell and the legend of the neverbeast,adventure animation children,2014
28809,132632,the pirate fairy,animation children fantasy,2014
28810,132634,radiostars,comedy,2012
28813,132644,an act of war,drama mystery,2015
28815,132648,honig im kopf,comedy drama,2014
28819,132656,batman unlimited: animal instincts,animation,2015
28820,132658,when i live my life over again,drama,2015
28821,132660,man up,comedy romance,2015
28824,132666,21 years: richard linklater,(no genres listed),2014
28833,132735,the culling,horror thriller,2015
28841,132780,vanishing pearls: the oystermen of pointe à la hache,documentary,2014
28843,132788,funeral kings,comedy,2012
28844,132790,the least of these,documentary drama thriller,2011
28845,132792,the great invisible,documentary,2014
28846,132794,sweet home,horror,2015
28847,132796,san andreas,action drama thriller,2015
28848,132798,regression,thriller,2015
28849,132800,welcome to me,comedy drama,2014
28859,132874,rose,drama war,2011
28862,132883,testament of youth,drama war,2014
28863,132888,comedy central roast of james franco,comedy,2013
28867,132902,girl rising,documentary,2013
28868,132904,"oc87: the obsessive compulsive, major depression, bipolar, asperger's movie",documentary,2012
28869,132906,the man with the iron fists 2,action,2015
28887,132954,awake: the life of yogananda,documentary,2014
28888,132958,the kill team,documentary war,2013
28889,132961,far from the madding crowd,drama,2015
28890,132965,appropriate behaviour,comedy drama romance,2014
28891,132967,thursday till sunday,drama,2012
28892,132969,l,drama thriller,2012
28893,132971,magical girl,drama,2014
28895,132977,the house of magic,adventure animation children fantasy,2014
28896,132979,a company man,action drama,2012
28897,132981,crowsnest,(no genres listed),2012
28898,132987,kill 'em all,action crime thriller,2012
28899,132989,frontera,drama western,2014
28900,132991,no tears for the dead,action thriller,2014
28901,132993,love is the perfect crime,drama thriller,2013
28903,132997,wrong turn 6: last resort,horror,2014
28918,133115,we could be king,documentary,2014
28919,133117,canopy,adventure drama war,2013
28920,133119,raised by wolves,horror,2014
28921,133121,rites of spring,horror thriller,2011
28925,133129,barbie in princess power,animation children,2015
28927,133133,barbie: princess charm school,animation children fantasy,2011
28928,133135,barbie and the secret door,adventure animation children fantasy,2014
28929,133137,barbie: a fairy secret,animation children fantasy,2011
28931,133141,barbie: the princess & the popstar,animation children,2012
28935,133149,barbie in a mermaid tale 2,animation children,2012
28937,133153,barbie in the pink shoes,animation children,2013
28939,133157,barbie: the pearl princess,animation children,2014
28940,133159,barbie: mariposa and the fairy princess,animation children fantasy,2013
28946,133171,barbie & her sisters in a pony tale,animation children,2013
28952,133183,the casual vacancy,(no genres listed),2015
28953,133185,the bélier family,comedy,2014
28955,133195,hitman: agent 47,action crime thriller,2015
28956,133197,how sherlock changed the world,(no genres listed),2013
28958,133201,doug stanhope: before turning the gun on himself,(no genres listed),2012
28959,133203,doug stanhope: oslo - burning the bridge to nowhere,comedy,2011
28960,133205,doug stanhope: beer hall putsch,comedy,2013
28961,133207,chelsea peretti: one of the greats,comedy,2014
28964,133217,b/w,comedy crime sci-fi,2015
28967,133223,one eyed girl,drama thriller,2015
28968,133225,island of lemurs: madagascar,documentary,2014
28970,133229,court,(no genres listed),2014
28971,133231,the secret lives of dorks,comedy,2013
28972,133233,run & jump,drama,2014
28973,133235,a fighting man,drama,2014
28974,133237,the last sentence,drama,2012
28975,133239,when comedy went to school,comedy documentary drama,2013
28976,133241,jimmy p.: psychotherapy of a plains indian,drama,2013
28978,133255,regret,drama,2013
28980,133262,bluebird,drama,2014
28982,133270,one little pill,documentary drama,2014
28985,133279,two raging grannies,documentary,2013
28986,133281,ricki and the flash,drama,2015
28988,133285,back issues: the hustler magazine story,documentary drama,2014
28989,133287,kissinger,documentary,2011
28990,133289,100 degrees below zero,action sci-fi,2013
28991,133291,pump,documentary,2014
28993,133295,cocaine cowboys: reloaded,documentary,2014
28994,133297,genius on hold,(no genres listed),2013
28999,133307,time zero: the last year of polaroid film,documentary,2012
29002,133313,hank: 5 years from the brink,documentary,2013
29003,133315,we’re not broke,documentary,2012
29004,133317,sushi: the global catch,documentary,2012
29005,133319,resistance,documentary,2015
29006,133321,exile nation: the plastic people,(no genres listed),2014
29007,133323,the fruit hunters,documentary,2012
29008,133325,ethos,documentary,2011
29010,133329,radio unnameable,documentary,2012
29011,133331,germ,horror,2013
29012,133333,damnation,documentary,2014
29015,133339,1915,drama,2015
29018,133347,ride,comedy,2015
29019,133349,the eichmann show,drama,2015
29022,133357,the seven five,documentary,2014
29024,133365,partisan,drama thriller,2015
29025,133367,lfo,drama sci-fi,2013
29027,133371,christopher and his kind,drama romance,2011
29029,133375,hush,thriller,2012
29030,133377,infini,horror sci-fi thriller,2015
29031,133379,off world,sci-fi,2013
29032,133381,harry dean stanton: partly fiction,documentary,2012
29033,133383,shrew's nest,drama horror thriller,2014
29034,133385,shuffle,mystery romance thriller,2012
29035,133387,august winds,documentary mystery,2014
29036,133389,piku,comedy drama,2015
29037,133391,babysitter's black book,drama thriller,2015
29038,133393,"tommy cooper: not like that, like this",comedy,2014
29039,133397,down and dangerous,crime thriller,2014
29040,133399,german angst,action fantasy horror mystery,2015
29041,133401,sune i fjällen,comedy,2014
29045,133413,high road,comedy,2012
29046,133415,alexia,horror thriller,2013
29047,133417,luokkakokous,comedy,2015
29048,133419,pitch perfect 2,comedy,2015
29052,133437,class enemy,drama,2013
29053,133439,farmland,documentary,2014
29054,133441,tricked: the documentary,documentary,2013
29063,133507,echo planet,animation,2012
29064,133509,love hotel,(no genres listed),2014
29068,133541,two hundred thousand dirty,comedy,2014
29069,133543,manos sucias,drama thriller,2014
29070,133545,just before i go,comedy drama,2014
29071,133547,el bosque de karadima,drama,2015
29081,133581,bad hair,drama,2013
29082,133583,bessie,drama,2015
29085,133593,iverson,documentary,2014
29087,133602,nightingale,drama mystery thriller,2015
29090,133626,the good lie,thriller,2013
29094,133643,the stone roses: made of stone,documentary,2013
29095,133645,carol,drama romance,2015
29096,133647,thought crimes,documentary,2015
29097,133649,three inches,action drama sci-fi,2011
